Date,Microsoft (Power BI),Salesforce (Tableau),IBM (Cognos)
2020-02-11,185.09404123088214,139.51306806161676,141.06488672236466
2020-02-12,185.36501600158974,139.77128266192125,142.74684423534984
2020-02-13,184.36147240500193,139.16633669235262,141.82773192901178
2020-02-14,186.00724918983587,140.13276493341485,138.50975488203574
2020-02-18,187.89393172242546,140.9737934721523,138.87737010129098
2020-02-19,188.4574647474455,142.28694172689572,138.6567675535478
2020-02-20,185.57948479437152,142.64843535397225,138.98770850426257
2020-02-21,179.7128271703756,139.80079582196308,137.71930418952698
2020-02-24,171.96438869845085,137.17445389014452,134.58516259900358
2020-02-25,169.12669898617892,133.72923816188995,130.24697998862177
2020-02-26,171.23985542119493,131.95865295987244,128.4454946204111
2020-02-27,159.17452737514546,127.00107798548778,122.34259373310917
2020-02-28,163.02860149070676,125.71005040629709,119.6220610344854
2020-03-02,173.87636713810963,130.40204100705398,123.43634276137098
2020-03-03,165.5442746274097,124.95019157436187,118.4731845749753
2020-03-04,171.62229932241843,129.61266901507693,123.36281786106495
2020-03-05,167.31530954419878,125.11986669454083,119.07059179422757
2020-03-06,162.58582669041223,121.0475616099991,117.39780516894622
2020-03-09,151.5669199284097,111.55290889722413,108.28023485269634
2020-03-10,161.93173303239666,119.02617700333207,114.67725390577247
2020-03-11,154.5958878401337,114.03171909558232,108.42732178240844
2020-03-12,139.93429010467992,103.71818123078849,94.49361523354993
2020-03-13,159.82860496206376,109.02248757443726,99.21783837906973
2020-03-16,136.27141383308447,91.70047129075846,91.06534619497735
2020-03-17,147.49153073263875,99.90407939096829,98.0229960937402
2020-03-18,141.28273551931863,97.55808409058984,95.17376465218712
2020-03-19,143.60722688315292,102.88453382095722,92.22342138901634
2020-03-20,138.21358986447322,102.80338682532081,87.67381640087027
2020-03-23,136.8349468581045,103.666536039611,87.10397753837965
2020-03-24,149.27262615630542,113.34562613037731,96.94764453453615
2020-03-25,147.84371275774325,108.49130747159883,97.28770067930473
2020-03-26,157.09148817637322,114.14972631341796,103.75822606813692
2020-03-27,150.6411604425048,107.70931660852798,99.29137256165077
2020-03-30,161.23739734687078,110.54958636721388,103.79500244170244
2020-03-31,158.70155498312093,106.21910074911645,101.95676854675125
2020-04-01,153.0663693727957,98.90076821654097,96.63514746425419
2020-04-02,156.23615223861145,99.09256401227266,101.10201025301532
2020-04-03,154.79713011987994,99.08518288336646,97.73805809794489
2020-04-06,166.30913028766219,108.85282380984123,105.53210595048593
2020-04-07,164.5178940016317,107.02323499890589,105.64240722435751
2020-04-08,166.16817069369526,111.48653551498306,109.6405151254207
2020-04-09,166.17829548496184,114.01696819335288,111.67175536452841
2020-04-13,166.5505985238215,112.50459759163985,111.35005955971758
2020-04-14,174.7920500460397,116.34820123591894,113.88681249553872
2020-04-15,172.96060387469333,114.81369860307025,109.08905516743785
2020-04-16,178.1530307558213,115.86867767984093,106.3685131865391
2020-04-17,179.72288767725314,119.97047321325864,110.40341602571783
2020-04-20,176.16063254553083,120.07374088444776,110.66993798790539
2020-04-21,168.8751541720448,111.07338534114612,107.31519384963883
2020-04-22,174.61096092224312,113.71447817519416,109.65891259447848
2020-04-23,172.49770806064365,111.92916478211305,111.53389501617019
2020-04-24,175.64741812599596,113.5964255350268,114.63130664450307
2020-04-27,175.14432849772768,116.2891862714182,115.73423584274379
2020-04-28,170.8776289603101,113.950560744363,116.05593164755462
2020-04-29,178.54551909282512,118.35482358477356,118.28015966626879
2020-04-30,180.33672323666113,119.47618739936826,115.40334130340406
2020-05-01,175.66758735304288,115.35961825255521,112.011848638397
2020-05-04,179.9643719845097,119.12208625678085,111.83723048102327
